Time (sec)	 Latitude (deg)	 Longitude (deg)	 Vehicle speed (MPH)	 Fuel rate (gal/hr)	 Engine RPM (RPM)	 Time since engine start (sec)	 Acceleration (ft/s²)	 Acceleration (Avg) (ft/s²)	 Intake manifold absolute pressure (inHg)	 Engine Power (hp)	 Engine Torque (lb•ft)	 A/F Commanded	 A/F Actual	 Instant fuel economy (MPG)	 Magnetometer Z (µT)	 Magnetometer Y (µT)	 Magnetometer X (µT)	 Engine coolant temperature (F)	 Fuel/Air commanded equivalence ratio	 Ambient air temperature (F)	 Barometric pressure (inHg)	 Driver's demand engine - percent torque (%)	 Actual engine - percent torque (%)	 Engine reference torque (lb•ft)	 Mass air flow rate (lb/min)	 Trip Duration (min)	 Trip Distance (miles)	 Altitude (ft)	 Absolute throttle position (%)
59.983	34.02053	-118.2902	0	0.5233151	881.25	56	0	0	16.73042	7.175232	42.76327	14.62532	14.60388	0	16.06269	-8.99151	-6.088836	125.6	0.998997	0	29.5301	0	0	0	0	1.009702	0	85.30184	17.2549
60.982	34.02053	-118.2902	0	0.5338694	875	60	0	0	16.91303	7.319942	43.93733	14.62532	14.68694	0	14.97175	-8.753915	-7.317717	125.6	0.998997	0	29.5301	0	0	0	0	1.029205	0	85.30184	17.2549
61.979	34.02053	-118.2902	0	0.5356284	871.75	60	0	0	17.16828	7.344061	43.88317	14.62532	14.63246	0	14.81978	-8.941609	-6.756932	125.6	0.998997	0	29.5301	0	0	0	0	1.043867	0	85.30184	17.2549
62.977	34.02053	-118.2902	0	0.5549779	829.5	60	0	0	18.01581	7.609364	48.17992	14.62532	14.58424	0	16.49357	-7.860659	-5.987113	125.6	0.998997	0	29.5301	0	0	0	0	1.058639	0	85.30184	17.2549
63.978	34.02053	-118.2902	0	0.5453032	701.5	60	0	0	22.94695	7.476712	55.97796	14.62532	15.1022	0	15.61532	-9.416717	-6.394771	125.6	0.998997	0	29.5301	0	0	0	0	1.074021	0	85.30184	17.2549
64.975	34.02053	-118.2902	0	0.5303513	718.75	65	0	0	19.9247	7.271706	53.13645	14.62532	14.52172	0	15.65806	-8.088859	-6.674742	127.4	0.998997	0	29.5301	0	0	0	0	1.087714	0	85.30184	17.2549
65.974	34.02053	-118.2902	0	0.5215561	701.5	65	0	0	20.73043	7.151114	53.54021	14.62532	14.59808	0	15.80639	-8.181161	-6.907743	127.4	0.998997	0	29.5301	0	0	0	0	1.105842	0	85.30184	17.2549
66.977	34.02053	-118.2902	0	0.5285923	702.25	65	0	0	20.96522	7.247587	53.66341	14.62532	14.71239	0	16.18038	-8.432916	-5.985577	127.4	0.998997	0	29.5301	0	0	0	0	1.128384	0	85.30184	17.2549
67.983	34.02053	-118.2902	0	0.5277128	695.25	65	0	0	20.99761	7.235528	54.65921	14.62532	14.7048	0	16.12974	-8.758917	-7.144648	127.4	0.998997	0	29.5301	0	0	0	0	1.143061	0	85.30184	17.2549
68.982	34.02053	-118.2902	0	0.5303513	700.75	65	0	0	20.96781	7.271706	54.50135	14.62532	14.61773	0	9.304334	1.158358	-4.061467	127.4	0.998997	0	29.5301	0	0	0	0	1.159404	0	85.30184	17.2549
69.978	34.02053	-118.2902	0	0.5206766	700.75	69	0	0	20.81428	7.139054	53.50713	14.62532	14.59719	0	8.12732	6.018708	6.534505	127.4	0.998997	0	29.5301	0	0	0	0	1.174006	0	85.30184	17.2549
70.986	34.02053	-118.2902	0	0.5303513	698.25	69	0	0	21.22388	7.271706	54.69649	14.62532	14.63514	0	8.666983	4.769132	6.519664	127.4	0.998997	0	29.5301	0	0	0	0	1.190741	0	85.30184	17.2549
71.98	34.02053	-118.2902	0	0.5206766	696.75	69	0	0	20.7919	7.139054	53.81431	14.62532	14.66952	0	8.576926	4.219142	6.713455	127.4	0.998997	0	29.5301	0	0	0	0	1.205415	0	85.30184	17.2549
72.98	34.02053	-118.2902	0	0.5303513	700	69	0	0	21.20104	7.271706	54.55975	14.62532	14.6597	0	9.204553	5.032332	7.028623	127.4	0.998997	0	29.5301	0	0	0	0	1.228595	0	85.30184	17.2549
73.982	34.02053	-118.2902	0	0.5233151	696.75	69	0	0	20.91976	7.175232	54.08702	14.62532	14.63737	0	8.830866	5.085632	6.350688	127.4	0.998997	0	29.5301	0	0	0	0	1.244	0	85.30184	17.2549
74.982	34.02053	-118.2902	0	0.5189176	700	74	0	0	20.67719	7.114936	53.3835	14.62532	14.65077	0	8.361847	5.68719	6.903255	129.2	0.998997	0	29.5301	0	0	0	0	1.262471	0	85.30184	17.2549
75.985	34.02053	-118.2902	0	0.5206766	697.5	74	0	0	20.7919	7.139054	53.75645	14.62532	14.66148	0	8.380672	5.104009	7.063472	129.2	0.998997	0	29.5301	0	0	0	0	1.277111	0	85.30184	17.2549
76.98	34.02053	-118.2902	0	0.5303513	700.75	74	0	0	21.08002	7.271706	54.04943	14.62532	14.61862	0	8.063533	4.506675	6.787084	129.2	0.998997	0	29.5301	0	0	0	0	1.293532	0	85.30184	17.2549
77.984	34.02053	-118.2902	0	0.5329899	704.5	74	0	0	21.11709	7.307883	54.48095	14.62532	14.59719	0	10.91656	5.594861	-2.947976	129.2	0.998997	0	29.5301	0	0	0	0	1.308152	0	85.30184	17.2549
78.983	34.02053	-118.2902	0	0.5277128	697.5	74	0	0	21.07287	7.235528	53.30242	14.62532	14.59406	0	9.918503	8.701379	-1.502226	129.2	0.998997	0	29.5301	0	0	0	0	1.3266	0	85.30184	17.2549
79.988	34.02053	-118.2902	0	0.5277128	700.75	79	0	0	20.97514	7.235528	53.77828	14.62532	14.59897	0	6.532032	13.29493	3.13292	129.2	0.998997	0	29.5301	0	0	0	0	1.342378	0	85.30184	17.2549
80.976	34.02053	-118.2902	0	0.5215561	695.25	79	0	0	20.82702	7.151114	54.02151	14.62532	14.65568	0	1.368243	12.16139	4.254949	129.2	0.998997	0	29.5301	0	0	0	0	1.359142	0	85.30184	17.2549
81.976	34.02053	-118.2902	0	0.5233151	698.25	79	0	0	20.87482	7.175232	53.97083	14.62532	14.73427	0	-5.770223	-3.86579	10.05227	129.2	0.998997	0	29.5301	0	0	0	0	1.374336	0	85.30184	17.2549
83.004	34.02053	-118.2902	0	0.5285923	701.5	79	0	0	21.03261	7.247587	54.26251	14.62532	14.6204	0	-6.057184	1.656048	9.132094	129.2	0.998997	0	29.5301	0	0	0	0	1.390367	0	85.30184	17.2549
83.98	34.02053	-118.2902	0	0.5233151	701.5	83	0	0	20.82263	7.175232	53.72078	14.62532	14.53065	0	-2.899282	3.065442	8.78271	131	0.998997	0	29.5301	0	0	0	0	1.404615	0	85.30184	17.2549
85.042	34.02053	-118.2902	0	0.5233151	697.5	83	0	0	20.89727	7.175232	53.48403	14.62532	14.63335	0	-5.7981	3.026724	10.52078	131	0.998997	0	29.5301	0	0	0	0	1.428051	0	85.30184	17.2549
85.979	34.02053	-118.2902	0	0.5215561	700.75	83	0	0	20.73043	7.151114	53.77828	14.62532	14.63335	0	-5.054688	4.285723	9.213264	131	0.998997	0	29.5301	0	0	0	0	1.443646	0	85.30184	17.2549
86.978	34.02053	-118.2902	0	0.518038	700.75	83	0	0	20.64215	7.102877	53.23598	14.62532	14.57263	0	-4.959867	4.677643	9.506228	131	0.998997	0	29.5301	0	0	0	0	1.45791	0	85.30184	17.2549
87.976	34.02053	-118.2902	0	0.5285923	691.25	83	0	0	21.03261	7.247587	55.06712	14.62532	14.58915	0	-7.837759	5.194328	8.81826	131	0.998997	0	29.5301	0	0	0	0	1.473972	0	85.30184	17.2549
88.976	34.02053	-118.2902	0	0.5233151	699	88	0	0	20.73378	7.175232	53.91292	14.62532	14.61371	0	1.780936	4.033659	7.773274	131	0.998997	0	29.5301	0	0	0	0	1.489289	0	85.30184	17.2549
89.982	34.02053	-118.2902	0	0.5233151	707	88	0	0	20.61647	7.175232	53.30287	14.62532	14.66059	0	-1.732571	4.510541	8.114613	131	0.998997	0	29.5301	0	0	0	0	1.511808	0	85.30184	17.2549
109.018	34.02053	-118.2902	0	0.3720375	742.75	107	0	0	14.41714	5.101048	36.07038	14.62532	14.17612	0	-6.760745	3.670991	10.74114	134.6	0.998997	0	29.5301	0	0	0	0	1.823587	0	85.30184	16.47059
110.035	34.02053	-118.2902	0	0.3790736	660.75	107	0	0	15.41358	5.137225	41.31361	14.62532	14.24488	0	-3.767888	2.571212	9.335516	134.6	0.998997	0	29.5301	0	0	0	0	1.846044	0	85.30184	16.47059
111.015	34.02053	-118.2902	0	0.3843508	650.75	107	0	0	16.45069	5.269876	42.24046	14.62532	14.85661	0	-3.656603	1.278712	3.527194	134.6	0.998997	0	29.5301	0	0	0	0	1.861786	0	85.30184	16.47059
111.978	34.02053	-118.2902	0	0.3817122	653	107	0	0	16.22555	5.233699	42.09491	14.62532	14.84099	0	-4.258196	2.21051	4.719501	134.6	0.998997	0	29.5301	0	0	0	0	1.878847	0	85.30184	16.47059
